A,B,C,D,E,F,G,H,I,J,K,Name
28.17672792,37.95693182,6.444165179,96.6352065,12.58172208,47.51941655,55.02023043,36.25841021,28.72025755,43.59939101,10.90266531,Baxan
32.82256211,26.7255176,97.55145524,60.42574487,16.85575763,68.50669729,51.54130752,12.72755632,8.831507994,46.16782528,11.43846459,Albukerke
81.89558599,42.15968746,28.41690784,69.8407379,3.674849955,65.47863125,57.32036948,72.55341094,22.9146838,41.80933091,12.53075805,Choluteco
81.12050401,44.43535655,30.16481223,21.71506016,20.1991591,73.73277078,57.1101793,55.59147021,33.05122084,41.68556317,11.12001835,Choluteco
25.1183282,31.77705687,7.343900841,56.05575585,14.27592449,15.34344665,57.13104554,27.29451673,26.07199481,41.76940595,10.92997863,Baxan
35.36588593,30.69358447,95.59683464,61.90089437,18.09781395,61.34493063,49.28635769,14.14147168,18.3983803,46.07915938,11.27410391,Albukerke
54.14218635,33.98037905,7.89346739,77.38770538,0.583758069,20.55945452,52.57399101,37.22013186,11.73355583,40.60181922,10.45276644,Baxan
59.52225458,72.0577089,52.54774729,12.13612891,24.5797063,55.75729982,92.22809737,65.68658015,10.59870633,85.42855035,12.30354955,Eugene
79.04225022,41.36233959,26.97770159,72.92439915,4.41955817,69.39668663,57.50794411,56.84037623,9.337909013,41.2751945,11.01268447,Choluteco
47.32390265,33.01310306,99.93417904,65.0828555,15.86629001,69.77081871,51.41600536,18.25121938,27.14279576,64.36826794,11.3862559,Albukerke
55.20427499,22.60135716,69.57413739,61.41864911,30.31106616,58.24828791,40.71182456,84.42984131,20.88185892,63.56463948,8.422881218,Dum
25.50106305,29.28407037,99.92053958,64.86177689,15.92530417,61.38006066,69.90335928,13.79092887,28.87535078,51.24689576,11.08860323,Albukerke
33.5936912,44.7419872,11.9874091,93.77130809,14.52986951,14.09270937,57.13016869,47.02984979,20.3154893,52.38905128,10.11077821,Baxan
81.61765723,40.33687825,30.11684593,63.42740481,15.77724703,67.20509,57.78535526,70.18252295,12.79847374,49.78183329,11.4268683,Choluteco
77.48264221,43.80540234,42.59433501,59.71385974,6.16795479,61.63803773,55.54344992,56.10058001,7.073737133,45.14860706,12.34318655,Choluteco
38.8593117,67.86674052,50.46077533,47.96623536,20.06354458,45.30342023,86.07369458,26.2472891,17.96713345,78.62164771,12.57255373,Eugene
84.34101713,44.70865133,35.37065415,57.59693982,9.624163908,63.08011041,55.13160521,68.48231459,26.5892644,48.85064541,11.31637389,Choluteco
57.4083394,40.69570831,2.669592073,52.56825875,11.21351654,54.19084826,45.8170342,26.48913359,10.00349243,39.68498431,9.456000884,Baxan
59.62715161,33.898668,8.425896301,50.73124673,11.2894716,53.79294977,63.5365357,46.50148452,1.178805658,58.40729962,9.503812698,Baxan
68.42859247,20.41838566,45.50047948,61.79813954,32.33561825,51.86638327,25.0807885,87.85509965,7.367035726,71.85557482,9.878709971,Dum
38.32181321,38.65277057,14.4194575,54.63252857,3.441154131,45.55184502,53.14385733,26.93435791,20.89726217,49.03221922,9.803183452,Baxan
58.48259536,20.6805749,45.44102451,70.03030179,40.17882662,55.14407762,38.2090402,97.13822136,6.848213004,62.6789723,9.318808268,Dum
82.07096215,41.5793002,44.37244676,78.0474627,5.746273368,66.62344308,57.12043174,51.79298712,16.59183009,45.82169372,11.4052319,Choluteco
39.90068689,39.58489132,4.443186856,57.82914984,5.945248529,30.65259427,51.19921498,27.49253036,13.07256643,37.15503541,10.97614856,Baxan
34.33249505,26.05894192,97.07142647,65.97955278,18.59840225,64.97113535,66.79930748,5.234467765,4.109429902,53.50305562,11.40528255,Albukerke
74.49859537,17.0845551,49.84695682,72.79472562,12.33276794,59.45008262,43.89001381,96.68043373,24.33377983,51.52708952,9.097857118,Dum
10.51881945,39.77591099,13.15328348,71.12741362,3.162402021,26.87118346,55.0030539,43.20465481,6.025584995,60.39075796,9.467219041,Baxan
75.6997976,44.84624374,46.52088506,60.82289312,7.192571034,55.67812416,59.59827853,55.21409647,3.140717039,48.34746623,11.8531422,Choluteco
74.30425503,15.21794924,73.94687568,68.70262842,11.6663862,56.92123685,20.24840265,79.42788645,18.34529446,59.47772647,8.385370499,Dum
57.11013921,38.8329925,4.908610377,99.47657655,13.80043736,24.67682823,57.48415514,28.6611485,22.60215938,64.0850184,9.018786212,Baxan
80.10586391,43.58916238,28.37107151,22.91258861,22.77331623,61.53162825,57.95069288,70.84345989,32.46486306,42.13795956,11.55668261,Choluteco
31.58806969,34.29934839,14.96460604,59.01018111,11.99903291,64.50475592,46.37577029,27.97189812,23.42313478,40.36992407,9.468976608,Baxan
35.08061084,67.05445576,56.62151119,25.12480913,15.39913537,46.62268208,61.21182708,42.55103094,19.07527294,82.6858534,13.47935082,Eugene
60.16852751,20.95472293,50.51520699,74.91901163,17.60869522,57.07737511,6.785858087,70.52238793,13.45173972,53.92355625,9.17573398,Dum
20.11436641,43.45223743,4.066823893,63.71042966,9.075909698,39.29251628,51.36002249,38.95946994,21.83201241,37.14981548,10.88260832,Baxan
48.75412643,74.4841339,59.92701262,5.970981185,21.5108049,70.84320568,90.23931072,65.90172813,17.19625961,66.43643748,13.76730856,Eugene
80.90623721,41.7307197,46.91062693,54.74413942,18.03220497,58.00765642,56.81066365,62.13787158,3.688783926,40.39869098,12.8162189,Choluteco
82.2549392,40.09649018,42.42371726,66.0853136,12.18870778,72.66271425,56.34697939,57.26528241,33.96641768,49.84832471,12.62494034,Choluteco
37.91460271,31.49502423,97.23137731,60.08573966,17.16637026,61.16541403,28.74990535,23.59763776,25.22224021,63.39398024,10.26838487,Albukerke
56.55000058,21.92702144,70.35422965,66.7840788,27.88610248,55.91985439,3.31974286,29.28560901,13.55919423,73.48670187,9.681206636,Dum
39.68410758,49.43390133,69.47246921,37.72812888,19.08200411,50.9860255,74.65188623,49.25496913,17.23986377,83.04362913,12.58209741,Eugene
43.01995172,68.04598189,58.77673404,23.25060309,19.30920594,54.46888742,89.5081921,67.06553403,8.089800906,86.27304335,11.78783717,Eugene
59.78345965,40.43419507,12.13113139,56.45126749,14.33866124,58.75221062,47.74351887,42.12655626,5.068807796,38.24955927,10.09956374,Baxan
77.4652727,40.59945924,30.45263918,26.78502701,24.66527175,70.11641411,55.33312762,50.00864387,15.27964725,40.09471821,12.71651084,Choluteco
45.07673114,33.70387639,1.745526068,75.70960811,12.81528748,2.441737063,48.80274831,38.73987479,5.954940847,59.05393895,9.342688162,Baxan
70.9247663,19.35674916,56.954824,64.46809589,44.71390993,52.19761375,9.594719214,64.09330091,24.10663557,60.29927003,8.572281382,Dum
40.02179679,15.09674822,99.33863279,69.77241908,19.19876743,65.87816525,35.04108085,4.042314808,13.7058288,54.62164385,11.56677198,Albukerke
67.38120726,54.60325117,72.95171841,51.10266211,18.36385955,73.69094894,64.69904026,51.55499924,15.20058875,64.01781147,13.71528119,Eugene
58.61225468,15.29908878,67.84217549,73.39286766,27.99670394,55.51530996,28.12135614,76.4980554,24.48445859,72.26796398,9.162847955,Dum
79.65630602,41.4004207,35.27033827,76.73036963,11.87272882,66.80979397,56.51804521,58.63582401,16.68997906,47.78526972,12.42309978,Choluteco
70.26718875,22.61189787,60.88267741,65.88843634,42.58168071,51.90803639,9.869115275,63.52037281,20.36928653,51.67673715,9.68790017,Dum
38.49045997,58.39687958,67.15127406,33.32481559,18.26107258,51.34383065,96.60959466,32.49907258,15.61438326,80.70452456,11.74405367,Eugene
43.51112895,77.28630935,48.43743089,15.50692244,19.28699563,62.8414494,88.20753953,44.07013768,12.64536262,67.97739202,13.15888483,Eugene
30.23963325,33.57129896,9.297932603,51.89125755,0.696602723,69.06688958,59.6721045,40.91072588,11.75113564,48.67721558,10.53072201,Baxan
37.54929798,41.34324917,0.04685805,58.7399861,14.48104993,62.69021092,53.12151782,42.7915692,13.32430604,71.37393591,9.9339163,Baxan
35.37428083,22.09102497,96.89254397,65.69418605,19.47743168,68.16404784,90.28430037,5.832105884,11.37907883,55.47613609,10.9941155,Albukerke
48.27319974,50.09927292,60.70567729,33.55273452,19.68633016,67.06510374,53.69561859,25.76102697,15.75599577,77.15079318,11.89939142,Eugene
75.92447297,41.38483122,26.81266916,34.43623725,20.49758869,63.48194698,57.39400506,67.13414861,6.449409291,44.42573222,11.69315537,Choluteco
13.58163894,31.97193898,13.6530671,77.19925896,6.551574162,46.89918303,64.65184849,39.70478234,2.542138452,37.27069498,10.50757576,Baxan
46.66376442,73.39376987,68.41185741,48.74324078,24.33966668,67.36266612,94.77778583,38.22710442,19.37864782,65.08610595,11.31650267,Eugene
78.43642645,44.87858452,40.88286236,70.81438588,17.6327602,63.78181391,59.42966627,56.59204711,17.61153864,49.86755567,11.49783907,Choluteco
60.79795749,72.55934537,67.64514846,55.31827757,15.29260128,45.99775781,75.13324455,44.56730425,6.480518789,78.87146139,11.78716055,Eugene
69.95513523,20.12993746,50.88611746,62.35815679,47.16229124,56.3311447,35.09175556,82.11171956,20.89474962,73.07787575,8.424532012,Dum
57.01727114,22.87008897,61.81383648,62.81510385,44.74118116,57.68860105,3.76837525,27.51386456,10.37656644,62.54469921,8.961992445,Dum
61.18095564,22.75808878,56.32175364,64.89897728,16.41688001,51.48996483,40.42060102,14.38731344,21.35480533,52.59831096,9.111549585,Dum
62.7375971,65.78463057,65.51393926,51.07128168,23.6614641,46.18397052,74.49255435,38.49006066,21.01381461,83.04755274,12.30936732,Eugene
36.18132412,18.09809374,95.538079,60.94503501,12.46441074,60.96611534,57.06080546,11.93578523,13.55705109,62.77705541,10.70179246,Albukerke
81.8588549,40.49423891,31.77408331,69.89086539,4.876154483,72.20622795,57.20582393,72.06963267,2.309572044,42.1956981,11.85135377,Choluteco
84.12023375,42.68927796,43.15502198,33.67223722,22.95225637,74.30766699,59.1384974,59.27794879,3.663009337,49.08379079,11.47470594,Choluteco
11.27952658,42.33060584,12.37122747,63.39756621,4.594799091,7.833066224,60.4170692,46.35894814,22.30937806,74.85028535,10.40358899,Baxan
68.1980921,24.82404733,73.28408503,60.84987438,12.80438067,52.9091928,30.16539348,86.44736018,17.18340859,55.65338387,8.684940494,Dum
71.63598189,22.30170487,56.34675999,71.1777001,47.10191727,52.42695628,38.73169797,85.66446279,12.38085505,51.3682742,9.710741807,Dum
39.00510823,28.29643732,96.84264613,64.62297987,13.20956074,60.53312567,34.57854586,24.99860969,25.37586207,49.88909051,11.66633625,Albukerke
52.4001127,76.04777919,47.32433787,4.123921849,22.772406,47.38597136,55.43385358,54.45798059,9.31353104,63.91798246,11.38968864,Eugene
77.93968283,42.63715344,49.14971604,38.69716543,20.93421829,65.51011069,59.78737751,63.01940696,15.59252112,46.85033378,11.57547914,Choluteco
65.46025505,49.07700548,57.39246692,7.55543949,22.80529663,57.22214068,53.76256528,52.25797153,8.17642053,83.30400082,11.19512358,Eugene
31.36388486,18.51319482,95.10714355,66.14322,14.41107014,62.99046954,37.86963375,8.457794668,7.32251941,54.32982557,11.90669271,Albukerke
81.315424,40.02967596,36.2611332,46.33031417,2.936168387,74.44944502,57.58632855,64.74187231,3.686728826,42.33994899,11.96587662,Choluteco
68.24555695,73.75355802,46.79234964,5.529610315,17.50849781,48.72042274,74.73708864,59.89946334,5.455254037,85.76016283,11.44471099,Eugene
43.74250937,75.34024025,57.04570285,48.01037481,24.87585816,46.05775626,50.42722398,62.21196962,21.4687966,61.2411932,13.03424379,Eugene
25.40026964,18.87184557,98.23971145,67.11886541,14.68939872,66.15340265,26.68338421,21.64855633,10.65211776,58.09189625,10.39612439,Albukerke
60.84613795,17.19343855,73.61230454,69.6351711,17.70804468,52.69176462,40.96999952,32.11217991,14.98393611,61.48100498,9.866890929,Dum
28.69509184,24.67763338,96.50411241,62.06133511,12.94802779,68.74390086,26.44634125,24.49008585,29.77347734,61.90148148,10.00588214,Albukerke
55.84601863,60.61510837,56.79604726,50.98436098,16.69433474,60.96312295,75.49141629,36.98144125,18.4965378,78.04966229,12.78123932,Eugene
82.18029864,44.51082559,34.00016433,63.6657456,7.155895028,74.7484457,58.83821441,69.82622641,31.45672608,46.15470767,11.50348265,Choluteco
59.11692421,18.68068921,67.37451332,71.95856424,24.19206945,57.63988018,35.59582734,73.53247337,18.93169108,67.94201423,8.068327373,Dum
46.79167414,17.60200843,99.97856807,68.14005563,12.53100349,67.21820657,93.85035184,2.252029978,6.514923747,54.1465248,11.32102394,Albukerke
34.26284418,26.269409,96.39231845,64.03931136,12.61288489,60.82745347,82.55103274,14.75484324,3.899946677,54.85623911,10.05758512,Albukerke
74.1474615,20.11379638,46.60873894,61.14641781,11.39354476,52.90286403,38.03903844,64.84265285,5.769526806,62.83492224,8.645895586,Dum
58.54125189,52.38142291,58.79510955,20.26903729,16.48907191,72.51655621,98.44405151,71.63201205,21.20823173,68.35308831,13.28866742,Eugene
32.32331112,16.51305945,95.59435582,65.33767335,12.95153107,61.57086467,74.3590277,21.32361151,22.49188421,53.48292581,10.96345762,Albukerke
44.18813728,46.36650615,69.43959246,55.45308388,22.99092653,60.6720497,80.47373839,51.45882826,10.29785027,72.05374509,12.92733118,Eugene
46.15901508,30.4412181,98.72431932,64.55511241,11.07475148,67.62400244,90.75228139,19.40182296,1.027504373,52.04559879,10.02974649,Albukerke
66.65770671,62.68523144,72.36431592,45.85056156,15.69748911,68.16547125,87.8009838,45.13818113,6.62222319,76.77079008,12.10566948,Eugene
80.468762,41.63993399,44.03066763,40.03310318,14.88220963,55.03509722,59.64931303,74.38584021,18.20269726,41.37862176,12.15594725,Choluteco
43.43355437,19.40172884,98.20574285,60.89279545,19.34259271,67.50766986,62.56117472,12.61351947,7.415430622,60.50587321,11.35812923,Albukerke
59.62089077,22.12398555,48.06791753,70.96889321,16.69540831,53.00966047,25.56446364,52.60239654,5.463608443,72.75578839,8.586018634,Dum
70.15919808,53.10180625,68.4281433,49.05329362,21.69950188,54.94411288,74.42497799,38.07495195,20.58152375,67.13702905,13.55577981,Eugene
49.07359104,30.60860079,99.63224141,63.17098646,14.15904851,64.88696723,19.86801967,3.960481538,20.29836346,56.22101784,11.44820438,Albukerke
64.4762275,18.48126384,60.44831379,72.49844569,16.1913631,56.48726832,0.914555075,96.79940615,9.738637435,67.51628434,9.227091524,Dum
80.19423833,40.19341699,37.23548885,40.18539432,22.950965,67.40866618,57.43683913,53.74864079,14.79165711,48.52185582,12.89126762,Choluteco
54.36858068,71.49541219,58.97908647,21.53126391,19.88450869,61.77985949,75.98190761,44.62186877,9.482891978,80.40902718,13.54218288,Eugene
35.33722273,67.93948823,65.52809246,14.16589953,19.33364416,73.99263392,69.46738288,62.81702639,19.17844885,78.99788157,12.48960261,Eugene
48.41319639,60.33973198,50.29444054,37.62083635,16.76117589,47.8300468,92.26145946,51.62752267,14.49414918,60.35199078,12.25612566,Eugene
36.93296169,67.00196726,68.49957826,23.39558841,23.60693873,61.45913432,75.66249632,43.70210444,17.97071035,83.26453071,11.38920186,Eugene
37.59570112,66.66706745,73.10518645,9.733947416,16.71460235,56.33606759,68.855997,26.37024622,9.340704834,80.11611507,11.78650085,Eugene
55.43446347,17.96866211,52.25095938,68.39086343,33.39980273,58.12626833,23.30518352,18.17531845,15.95053329,66.3003139,9.441365149,Dum
27.94399348,31.72715249,99.10169948,64.69119648,14.94842669,60.06823611,32.02909298,4.860013639,4.02680301,58.81410304,11.12650209,Albukerke
76.00115164,41.13064402,48.66974968,79.40020382,16.71898953,55.63310444,58.07205616,72.54597449,11.75283981,49.89289837,12.11759158,Choluteco
62.33871679,45.29897973,51.58058958,20.70755074,20.88668306,50.64297471,75.07570317,32.44274317,8.470720372,78.6630056,12.32916449,Eugene
25.49136652,29.52499984,99.19335727,60.98910809,19.69855607,62.54182115,28.25694719,6.671749995,4.393911573,50.24282036,10.48883137,Albukerke
35.25916735,78.91878958,59.44935863,36.83598258,24.25644731,60.70221418,69.48464693,61.83956733,17.22423628,73.86456678,12.41348503,Eugene
66.26185733,77.1114027,61.15968283,48.10997116,23.6871453,70.87723977,91.24271031,28.57741293,9.41802118,62.95835432,12.26915526,Eugene
33.94080368,39.11561179,6.669964802,87.93374752,13.00635988,10.7887192,64.37623188,45.71929608,21.3788129,60.54562249,10.89679305,Baxan
83.86423468,41.41963052,28.44186377,56.71403917,9.315984535,72.26324604,56.24199848,63.76742307,30.57776401,42.7179928,11.87779656,Choluteco
62.64024359,24.23465058,45.48382982,72.20325899,15.75823478,58.48192865,45.96575533,1.968964104,14.49197456,67.25516335,9.892220062,Dum
68.89538754,48.52463482,54.37569488,6.32942784,23.37053647,47.61835888,87.78888576,55.05887727,15.28867287,66.92509779,12.20667217,Eugene
81.39183261,40.51558513,29.99821908,23.00853475,22.04945416,65.85587182,59.07459107,61.0689115,9.698531391,40.23017476,12.21949028,Choluteco
29.05658612,40.49977915,5.013308809,51.59433154,13.47956805,5.648813379,56.64718038,33.74889748,15.18189366,68.15053257,10.53667033,Baxan
41.72242694,31.20162178,14.4155044,82.13988905,8.235143283,68.67677212,62.40761119,45.24740688,13.54542254,59.84169083,9.163279382,Baxan
34.285391,28.21689325,99.27652442,69.18380304,17.79143256,67.60621488,80.30610855,2.902377022,11.08120291,58.70592003,10.39775207,Albukerke
29.87044126,27.79649671,95.25386119,60.87256443,13.40797638,68.16383019,29.67126225,18.37226821,12.72454034,46.77313412,11.91970203,Albukerke
34.92035095,22.96599054,96.06799769,64.25375327,14.25858216,67.49081226,44.89336024,23.71991939,25.97946659,54.8612617,10.51568534,Albukerke
29.42579414,29.47794886,97.3078388,69.46577491,10.33953996,63.85902016,46.40282921,22.78345292,25.40541801,54.22303086,11.22080054,Albukerke
35.31883814,66.26575344,59.68452312,24.83668669,22.58797849,50.22263458,50.79720284,52.94928578,13.73609807,60.71037825,13.01338277,Eugene
49.46548612,30.71993758,3.514046369,69.13327092,14.01925698,1.185352339,58.35155362,37.13322377,3.242976741,56.01624404,9.226243689,Baxan
75.58219116,41.30795143,26.3512289,34.60590056,6.054429272,63.29758781,58.25864194,61.93980095,14.98223096,44.32837278,11.66806793,Choluteco
25.00136594,34.46510542,97.8063164,69.43319914,17.18570125,65.41260651,32.52347133,8.725101177,1.07034396,56.48023502,10.2697169,Albukerke
43.97363532,16.56155835,97.77096592,65.72126936,16.52656576,62.80231279,47.00181841,14.46171143,17.84396207,64.76042335,11.12121743,Albukerke
43.13501786,25.66082576,96.73161936,61.59776566,12.13305684,61.33619677,3.051117013,18.34930844,16.20502358,60.36361164,11.52389681,Albukerke
